order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
6127,Ca-New-2017-145772,6/3/2017,6/7/2017,Standard Class,SS-20140,OFF-BI-10002049,3.912,1,0.2,1.2714
6126,Ca-New-2017-145772,6/3/2017,6/7/2017,Standard Class,SS-20140,OFF-PA-10001593,11.96,2,0,5.382
6125,Ca-New-2017-145772,6/3/2017,6/7/2017,Standard Class,SS-20140,TEC-AC-10003038,44.75,5,0,8.5025
6123,Ca-New-2017-152660,12/4/2017,12/9/2017,Standard Class,CB-12415,OFF-ST-10000532,61.568,2,0.2,4.6176
6122,Ca-New-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,FUR-BO-10001972,72.588,2,0.7,-128.2388
6121,Ca-New-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,FUR-FU-10004864,409.216,8,0.2,61.3824
6120,Ca-New-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,OFF-AR-10001915,23.832,3,0.2,6.5538
6119,Ca-New-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,TEC-PH-10001425,191.976,3,0.2,19.1976
6105,US-2017-132381,8/22/2017,8/24/2017,First Class,Dp-13240,FUR-TA-10002356,314.532,2,0.4,-83.8752
6104,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,TEC-AC-10001998,59.97,3,0,20.3898
6103,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,TEC-PH-10000215,104.85,3,0,28.3095
6102,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,FUR-CH-10001215,2254.41,5,0.1,375.735
6101,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,TEC-PH-10002885,1299.66,2,0,350.9082
6100,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,FUR-CH-10004086,2888.127,11,0.1,609.7157
6099,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,OFF-FA-10000304,4.36,2,0,1.7876
6098,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,OFF-BI-10000343,11.784,3,0.2,3.9771
6097,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,FUR-CH-10003061,80.991,1,0.1,8.0991
6096,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,OFF-PA-10002713,13.76,2,0,6.3296
6095,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,OFF-ST-10000615,45.4,4,0,12.712
6094,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,TEC-AC-10001465,72.64,2,0,21.792
6093,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,OFF-PA-10000807,38.52,9,0,18.1044
6092,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,TEC-AC-10002647,212.8,2,0,95.76
6091,Ca-New-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,FUR-CH-10003846,272.646,3,0.1,18.1764
6090,US-2017-162068,12/28/2017,12/31/2017,Second Class,PC-18745,OFF-BI-10002813,1.188,2,0.7,-0.99
6081,Ca-New-2017-154676,8/5/2017,8/8/2017,First Class,NZ-18565,OFF-ST-10001172,151.056,9,0.2,7.5528
6076,Ca-New-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,OFF-ST-10002756,270.62,2,0,2.7062
6075,Ca-New-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,OFF-BI-10001718,153.552,3,0.2,51.8238
6071,Ca-New-2017-167542,8/13/2017,8/20/2017,Standard Class,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211
6070,Ca-New-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,TEC-MA-10003176,343.2,1,0.2,38.61
6069,Ca-New-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,FUR-FU-10002191,6.98,1,0,3.3504
6068,Ca-New-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,FUR-CH-10000225,518.272,8,0.2,-97.176
6045,Ca-New-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075,OFF-PA-10001526,27.888,7,0.2,10.1094
6044,Ca-New-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075,FUR-CH-10001482,314.352,3,0.2,-35.3646
6042,Ca-New-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230,TEC-MA-10001031,506.28,3,0.2,177.198
6041,Ca-New-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230,TEC-PH-10001817,859.2,3,0.2,75.18
6033,Ca-New-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995,OFF-SU-10001218,54.9,5,0,15.372
6032,Ca-New-2016-101168,12/25/2016,1/1/2017,Standard Class,SS-20140,FUR-FU-10003142,21.12,4,0,6.5472
6031,US-2017-152492,7/6/2017,7/6/2017,Same Day,AH-10585,FUR-CH-10000155,239.24,1,0.2,23.924
6028,Ca-New-2017-136007,2/23/2017,3/2/2017,Standard Class,AC-10615,TEC-PH-10003589,71.96,5,0.2,25.186
6027,Ca-New-2017-136007,2/23/2017,3/2/2017,Standard Class,AC-10615,OFF-FA-10002701,8.4,5,0,0.336
6026,Ca-New-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015,OFF-PA-10002195,10.368,2,0.2,3.7584
6025,Ca-New-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015,OFF-AP-10000938,646.272,8,0.2,64.6272
6024,US-2017-128832,4/24/2017,4/27/2017,First Class,LS-16945,TEC-AC-10004855,69.98,2,0,4.8986
6008,Ca-New-2017-129028,4/1/2017,4/3/2017,First Class,GB-14530,FUR-FU-10004006,127.95,3,0,21.7515
6007,Ca-New-2017-129581,12/11/2017,12/18/2017,Standard Class,KN-16390,TEC-PH-10001527,128.85,3,0,3.8655
6005,Ca-New-2017-107244,9/7/2017,9/11/2017,Standard Class,AG-10390,FUR-FU-10002597,19.76,4,0,8.2992
6004,US-2017-146878,9/21/2017,9/27/2017,Standard Class,DL-12865,OFF-BI-10002794,12.294,1,0.7,-8.6058
5993,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,FUR-CH-10003396,184.752,3,0.2,-20.7846
5992,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,TEC-PH-10001700,369.544,7,0.2,32.3351
5991,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,OFF-BI-10004390,2357.488,7,0.2,884.058
5984,Ca-New-2017-112984,9/16/2017,9/18/2017,Second Class,EH-14185,OFF-PA-10003657,20.544,6,0.2,6.42
5978,Ca-New-2017-116953,4/24/2017,4/25/2017,First Class,SV-20935,TEC-PH-10004614,552,10,0.2,34.5
5977,Ca-New-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525,OFF-PA-10003673,13.56,2,0,6.2376
5976,Ca-New-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525,OFF-ST-10001496,360.38,2,0,93.6988
5973,Ca-New-2017-115105,2/6/2017,2/11/2017,Standard Class,BD-11770,FUR-BO-10001811,240.784,1,0.2,30.098
5967,Ca-New-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,TEC-PH-10003171,107.88,3,0.2,10.788
5966,Ca-New-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,OFF-ST-10000777,226.56,6,0,63.4368
5965,Ca-New-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,OFF-SU-10004768,17.22,3,0,5.166
5961,Ca-New-2017-150602,2/9/2017,2/14/2017,Second Class,ML-17395,FUR-FU-10003142,21.12,4,0,6.5472
5953,US-2017-141698,4/15/2017,4/21/2017,Standard Class,SD-20485,OFF-PA-10001826,20.736,4,0.2,7.2576
5952,Ca-New-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,OFF-BI-10002026,234.36,6,0,112.4928
5951,Ca-New-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,OFF-AP-10000891,262.24,2,0,78.672
5950,Ca-New-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,TEC-AC-10004571,299.97,3,0,125.9874
5949,Ca-New-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,OFF-EN-10003862,42.68,4,0,19.6328
5942,Ca-New-2017-112431,10/12/2017,10/14/2017,Second Class,RW-19690,OFF-AR-10000940,5.88,2,0,1.5876
5941,Ca-New-2017-112431,10/12/2017,10/14/2017,Second Class,RW-19690,TEC-AC-10001465,435.84,12,0,130.752
5940,Ca-New-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295,OFF-LA-10004178,13.216,4,0.2,4.2952
5939,Ca-New-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295,TEC-PH-10003811,95.992,1,0.2,9.5992
5935,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,TEC-AC-10003033,527.92,2,0.2,85.787
5934,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,TEC-AC-10002018,16.776,3,0.2,4.8231
5933,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,OFF-ST-10004835,13.392,3,0.2,1.0044
5932,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,TEC-PH-10001363,683.988,2,0.4,-113.998
5931,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,OFF-PA-10004100,15.552,3,0.2,5.4432
5930,US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,FUR-BO-10001519,87.21,3,0.5,-45.3492
5926,Ca-New-2017-150420,6/3/2017,6/8/2017,Standard Class,GD-14590,TEC-AC-10004975,1099.5,10,0,362.835
5925,Ca-New-2017-146458,11/19/2017,11/22/2017,Second Class,RB-19435,OFF-AR-10001177,22.96,7,0,6.6584
5907,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,TEC-AC-10003441,16.95,1,0,1.017
5906,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,OFF-LA-10000414,41.4,4,0,19.872
5905,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,OFF-PA-10000143,26.4,5,0,12.672
5904,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,OFF-PA-10002764,45.36,4,0,22.2264
5903,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,OFF-PA-10000157,59.94,3,0,28.1718
5900,Ca-New-2017-108000,1/12/2017,1/16/2017,Standard Class,LS-16945,OFF-EN-10002621,9.78,1,0,4.89
5895,Ca-New-2017-100825,9/9/2017,9/14/2017,Standard Class,KD-16495,OFF-ST-10003123,99.87,3,0,23.9688
5894,Ca-New-2017-159954,9/10/2017,9/14/2017,Standard Class,SS-20410,OFF-BI-10004876,2.78,1,0,1.3622
5888,Ca-New-2017-151596,10/8/2017,10/11/2017,First Class,BP-11050,OFF-ST-10001837,42.76,1,0,11.1176
5875,Ca-New-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,OFF-BI-10004141,9.54,3,0,4.3884
5874,Ca-New-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,OFF-BI-10002353,108.08,7,0,54.04
5873,Ca-New-2017-129910,3/30/2017,4/3/2017,Standard Class,ME-17320,OFF-ST-10003282,59.76,1,0,16.7328
586,Ca-New-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,TEC-PH-10001254,406.368,4,0.2,30.4776
5859,US-2017-153255,9/3/2017,9/7/2017,Second Class,JK-15730,FUR-BO-10004218,239.666,2,0.15,14.098
585,Ca-New-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,OFF-BI-10002764,6.783,7,0.7,-4.7481
584,Ca-New-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,OFF-AP-10000358,31.152,3,0.2,3.5046
5838,Ca-New-2017-133207,11/27/2017,12/3/2017,Standard Class,DO-13645,TEC-PH-10004100,57.568,4,0.2,5.7568
583,Ca-New-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,TEC-PH-10000586,105.584,2,0.2,9.2386
5829,Ca-New-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,OFF-AR-10003251,5.56,2,0,2.224
5828,Ca-New-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,FUR-CH-10004860,181.764,2,0.1,-8.0784
5827,Ca-New-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,FUR-CH-10004626,90.801,1,0.1,14.1246
5826,Ca-New-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,OFF-PA-10000418,419.4,4,0,201.312
5824,Ca-New-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,OFF-BI-10001900,19.168,4,0.2,6.4692
5823,Ca-New-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,FUR-TA-10001520,285.48,5,0.2,-10.7055
5822,Ca-New-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,OFF-AP-10004868,7.77,1,0,2.0979
5821,Ca-New-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,OFF-SU-10000157,238.62,2,0,4.7724
582,Ca-New-2017-145233,12/1/2017,12/5/2017,Standard Class,DV-13465,TEC-PH-10004977,470.376,3,0.2,52.9173
5806,Ca-New-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420,FUR-BO-10003441,205.9992,3,0.32,-27.2646
5805,Ca-New-2017-113873,11/13/2017,11/19/2017,Standard Class,KE-16420,OFF-ST-10000943,61.792,4,0.2,6.1792
5804,US-2017-106796,5/12/2017,5/19/2017,Standard Class,JP-16135,OFF-AR-10003504,10.272,3,0.2,1.1556
580,Ca-New-2017-118640,7/20/2017,7/26/2017,Standard Class,CS-11950,FUR-FU-10001475,8.792,1,0.6,-5.7148
5795,Ca-New-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,OFF-BI-10003364,46.672,2,0.2,16.3352
5794,Ca-New-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,FUR-FU-10004848,51.75,1,0,15.525
5793,Ca-New-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,OFF-AP-10002578,97.84,2,0,25.4384
5792,Ca-New-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,FUR-CH-10002961,72.784,1,0.2,0
5791,Ca-New-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,OFF-FA-10002280,35,7,0,16.8
5790,Ca-New-2017-115070,4/10/2017,4/14/2017,Second Class,MG-18205,OFF-BI-10003712,4.419,3,0.7,-3.0933
579,Ca-New-2017-118640,7/20/2017,7/26/2017,Standard Class,CS-11950,OFF-ST-10002974,69.712,2,0.2,8.714
5789,Ca-New-2017-115070,4/10/2017,4/14/2017,Second Class,MG-18205,FUR-FU-10003829,12.32,5,0.2,1.848
5788,Ca-New-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,OFF-AR-10003727,95.144,7,0.2,10.7037
5787,Ca-New-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,OFF-BI-10003676,22.638,7,0.7,-16.6012
5786,Ca-New-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,OFF-SU-10004664,39.072,6,0.2,4.3956
5785,Ca-New-2017-141117,10/2/2017,10/8/2017,Standard Class,JK-16090,FUR-BO-10001972,217.764,6,0.7,-384.7164
5768,Ca-New-2017-126396,9/8/2017,9/12/2017,Second Class,AR-10345,TEC-AC-10003116,85.2,6,0.2,20.235
5763,Ca-New-2017-158169,8/12/2017,8/15/2017,First Class,JM-16195,FUR-FU-10001473,54.92,4,0,19.7712
5762,Ca-New-2017-158169,8/12/2017,8/15/2017,First Class,JM-16195,OFF-AP-10000828,542.94,3,0,152.0232
5750,Ca-New-2017-104913,11/18/2017,11/22/2017,Standard Class,DK-13090,TEC-PH-10000923,74.95,5,0,36.7255
5746,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,FUR-FU-10003829,21.56,7,0,6.8992
5745,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,OFF-ST-10002743,795.48,7,0,7.9548
5744,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,OFF-PA-10000743,20.04,3,0,9.6192
5743,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,OFF-PA-10003651,26.72,4,0,12.8256
5742,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,TEC-MA-10004679,532.72,2,0.2,53.272
5741,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,FUR-FU-10001095,26.48,1,0,10.0624
5740,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,OFF-PA-10000232,12.96,2,0,6.3504
574,Ca-New-2017-164826,12/28/2017,1/4/2018,Standard Class,JF-15415,TEC-PH-10000347,14.85,3,0,4.0095
5739,Ca-New-2017-156139,12/31/2016,1/6/2017,Standard Class,BP-11155,OFF-BI-10004233,38.376,3,0.2,13.4316
5735,Ca-New-2017-143574,6/29/2017,7/2/2017,First Class,DR-12880,FUR-FU-10003976,25.16,2,0,8.5544
5734,Ca-New-2017-143574,6/29/2017,7/2/2017,First Class,DR-12880,OFF-SU-10002537,30.69,3,0,7.9794
5733,Ca-New-2017-143574,6/29/2017,7/2/2017,First Class,DR-12880,FUR-BO-10002598,638.82,9,0,185.2578
5732,Ca-New-2017-117324,12/8/2017,12/13/2017,Standard Class,JP-15520,OFF-PA-10002713,27.52,4,0,12.6592
5731,Ca-New-2017-117324,12/8/2017,12/13/2017,Standard Class,JP-15520,FUR-BO-10003159,459.92,4,0,41.3928
5730,Ca-New-2017-117324,12/8/2017,12/13/2017,Standard Class,JP-15520,OFF-LA-10003510,61.06,2,0,28.0876
573,Ca-New-2017-164826,12/28/2017,1/4/2018,Standard Class,JF-15415,OFF-BI-10001922,33.264,7,0.2,11.2266
5729,Ca-New-2017-117324,12/8/2017,12/13/2017,Standard Class,JP-15520,OFF-AP-10003590,1089.75,3,0,305.13
5728,Ca-New-2017-117324,12/8/2017,12/13/2017,Standard Class,JP-15520,TEC-AC-10003023,178.11,3,0,32.0598
5720,Ca-New-2017-126550,3/29/2017,4/2/2017,Second Class,RD-19720,OFF-ST-10001031,81.4,5,0,21.164
572,Ca-New-2017-164826,12/28/2017,1/4/2018,Standard Class,JF-15415,OFF-FA-10000585,13.96,4,0,6.4216
5715,Ca-New-2017-116939,9/25/2017,9/29/2017,Standard Class,AG-10900,OFF-ST-10001476,177.55,5,0,47.9385
5713,Ca-New-2017-115805,7/31/2017,7/31/2017,Same Day,KW-16435,TEC-PH-10003092,36.792,1,0.2,4.1391
571,Ca-New-2017-164826,12/28/2017,1/4/2018,Standard Class,JF-15415,OFF-LA-10001297,72.45,7,0,34.776
5707,Ca-New-2017-136000,9/22/2017,9/25/2017,Second Class,SC-20440,OFF-BI-10004828,40.176,3,0.2,14.5638
5700,Ca-New-2017-148320,11/3/2017,11/8/2017,Standard Class,PG-18895,OFF-PA-10003022,35.88,6,0,17.5812
570,Ca-New-2017-156951,10/1/2017,10/8/2017,Standard Class,EB-13840,FUR-CH-10004997,451.152,3,0.2,0
5698,Ca-New-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,OFF-BI-10004224,13.456,1,0.8,-23.548
5697,Ca-New-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,OFF-BI-10000309,27.396,9,0.8,-42.4638
569,Ca-New-2017-156951,10/1/2017,10/8/2017,Standard Class,EB-13840,OFF-PA-10004451,19.44,3,0,9.3312
568,Ca-New-2017-156951,10/1/2017,10/8/2017,Standard Class,EB-13840,OFF-BI-10001107,81.088,7,0.2,27.3672
5674,Ca-New-2017-127922,10/27/2017,11/3/2017,Standard Class,SH-19975,OFF-PA-10001204,8.448,2,0.2,2.64
5673,Ca-New-2017-127922,10/27/2017,11/3/2017,Standard Class,SH-19975,OFF-EN-10003068,15.84,2,0.2,5.544
567,Ca-New-2017-156951,10/1/2017,10/8/2017,Standard Class,EB-13840,OFF-PA-10004530,91.84,8,0,45.0016
566,Ca-New-2017-137099,12/7/2017,12/10/2017,First Class,FP-14320,TEC-PH-10002496,374.376,3,0.2,46.797
5653,Ca-New-2017-109099,10/6/2017,10/11/2017,Standard Class,MM-18280,OFF-PA-10001033,40.99,1,0,20.0851
5652,Ca-New-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,FUR-BO-10002613,1194.165,5,0.15,210.735
5651,Ca-New-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,OFF-ST-10002957,10.56,2,0,0
5650,Ca-New-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,OFF-EN-10002592,57.9,5,0,28.95
5649,Ca-New-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,OFF-PA-10004609,32.4,5,0,15.552
5648,Ca-New-2017-168179,11/2/2017,11/7/2017,Standard Class,JB-16000,OFF-PA-10001800,19.44,3,0,9.3312
5646,Ca-New-2017-127117,4/14/2017,4/19/2017,Standard Class,HM-14860,FUR-FU-10004018,74.45,5,0,20.1015
5645,Ca-New-2017-120719,3/23/2017,3/26/2017,First Class,SJ-20125,OFF-BI-10002103,34.76,5,0.2,11.297
5642,Ca-New-2017-106355,4/2/2017,4/5/2017,First Class,AT-10435,OFF-AR-10000246,11.12,4,0,2.8912
5638,Ca-New-2017-113208,3/26/2017,4/2/2017,Standard Class,ML-18040,FUR-FU-10004245,60.84,3,0,23.1192
5637,Ca-New-2017-123022,9/3/2017,9/8/2017,Standard Class,SC-20050,TEC-AC-10000474,284.97,3,0,85.491
5636,Ca-New-2017-123022,9/3/2017,9/8/2017,Standard Class,SC-20050,OFF-BI-10002225,82.56,5,0.2,28.896
5629,Ca-New-2017-148810,6/26/2017,7/1/2017,Standard Class,DR-12880,FUR-CH-10001545,273.552,3,0.2,-13.6776
5628,Ca-New-2017-148810,6/26/2017,7/1/2017,Standard Class,DR-12880,OFF-LA-10004689,13.872,6,0.2,4.6818
5618,Ca-New-2017-125745,6/30/2017,7/4/2017,Standard Class,DV-13045,FUR-FU-10001591,19.52,2,0.2,5.368
5613,Ca-New-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,TEC-AC-10002253,1496.16,9,0,224.424
5612,Ca-New-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,TEC-AC-10002049,843.9,2,0,371.316
5610,Ca-New-2017-117198,8/31/2017,9-Jun-17,Standard Class,BG-11035,TEC-AC-10003033,659.9,2,0,217.767
561,Ca-New-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,OFF-BI-10000069,84.056,7,0.2,27.3182
5608,Ca-New-2017-105193,3/25/2017,3/31/2017,Standard Class,JL-15835,OFF-AR-10001547,11.05,5,0,2.9835
560,Ca-New-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,FUR-FU-10003347,42.6,3,0,16.614
5599,Ca-New-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,OFF-AR-10000614,10.71,3,0,2.7846
5598,Ca-New-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,OFF-SU-10001165,25.02,3,0,6.5052
5596,Ca-New-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,TEC-PH-10001944,437.85,3,0,131.355
5595,Ca-New-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,TEC-PH-10000984,391.98,2,0,109.7544
5594,US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430,OFF-BI-10003984,59.913,7,0.7,-45.9333
5587,Ca-New-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,OFF-ST-10001809,269.49,3,0,5.3898
5586,Ca-New-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,TEC-PH-10001468,546.06,3,0,163.818
5585,Ca-New-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,OFF-ST-10002182,83.56,4,0,1.6712
5582,Ca-New-2017-163818,10/4/2017,10/8/2017,Standard Class,PS-18970,FUR-FU-10000076,19.98,1,0,8.5914
5581,Ca-New-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,OFF-PA-10000143,47.52,9,0,22.8096
5580,Ca-New-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,FUR-CH-10003833,243.92,5,0.2,-15.245
5579,Ca-New-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,OFF-AR-10003829,6.56,2,0,1.9024
5571,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,TEC-PH-10001527,34.36,1,0.2,-7.3015
5570,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,OFF-PA-10001934,15.552,3,0.2,5.6376
5569,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,TEC-CO-10001449,959.984,2,0.2,335.9944
5568,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,FUR-CH-10003606,89.768,1,0.3,-2.5648
5567,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,OFF-AR-10003338,29.76,5,0.2,1.86
5566,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994
5565,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,OFF-AR-10000799,19.456,4,0.2,2.1888
5564,Ca-New-2017-133263,3/31/2017,4/2/2017,Second Class,JE-15610,OFF-BI-10000474,64.12,4,0,30.7776
5563,Ca-New-2017-133263,3/31/2017,4/2/2017,Second Class,JE-15610,TEC-CO-10001449,2999.95,5,0,1439.976
5562,Ca-New-2017-133263,3/31/2017,4/2/2017,Second Class,JE-15610,OFF-BI-10001153,34.54,1,0,17.27
5556,Ca-New-2017-116113,10/2/2017,10/6/2017,Second Class,JW-15220,FUR-FU-10002963,10.16,2,0,3.4544
555,Ca-New-2017-100650,6/29/2017,7/3/2017,Second Class,DK-13225,OFF-ST-10001780,1295.78,2,0,310.9872
5548,Ca-New-2017-151008,9/7/2017,9/8/2017,First Class,JM-16195,TEC-PH-10002807,126.56,4,0.2,47.46
5547,Ca-New-2017-151008,9/7/2017,9/8/2017,First Class,JM-16195,FUR-FU-10002396,25.16,2,0,10.5672
5546,Ca-New-2017-102967,9/22/2017,9/26/2017,Standard Class,MG-17890,OFF-ST-10001590,67.4,5,0,17.524
5542,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,OFF-SU-10000381,22.344,3,0.2,2.5137
5541,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,OFF-BI-10003274,1.592,2,0.8,-2.6268
5540,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,FUR-CH-10000513,181.986,2,0.3,-54.5958
554,Ca-New-2017-101945,11/24/2017,11/28/2017,Standard Class,GT-14710,OFF-FA-10004248,10.824,3,0.2,2.5707
5531,Ca-New-2017-160885,12/2/2017,12/6/2017,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0,743.988
5530,Ca-New-2017-136609,8/6/2017,8/11/2017,Standard Class,TB-21355,OFF-PA-10004381,115.296,3,0.2,40.3536
553,Ca-New-2017-112774,9/11/2017,9/12/2017,First Class,RC-19960,FUR-FU-10003039,34.504,1,0.2,6.0382
5527,Ca-New-2017-166933,4/24/2017,4/28/2017,Standard Class,MG-17890,OFF-FA-10002676,1.81,1,0,0.6516
5526,Ca-New-2017-154501,4/30/2017,5/5/2017,Standard Class,EA-14035,OFF-AR-10002804,9.78,2,0,4.0098
5522,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,TEC-AC-10000580,255.968,4,0.2,-28.7964
5521,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,OFF-PA-10002709,23.92,5,0.2,8.671
