order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
7344,Ca-New-2014-168473,12/26/2014,1/1/2015,Standard Class,TB-21520,OFF-ST-10000563,191.88,6,0,19.188
7354,Ca-New-2016-151974,9/22/2016,9/29/2016,Standard Class,RD-19660,OFF-LA-10004484,16.52,5,0.2,5.369
7356,Ca-New-2015-139780,12/31/2015,1/2/2016,Second Class,AH-10690,OFF-BI-10004139,116.4,8,0,52.38
7357,Ca-New-2016-114748,10/9/2016,10/14/2016,Standard Class,MZ-17335,OFF-AR-10001315,1.408,1,0.2,0.1584
7358,Ca-New-2016-114748,10/9/2016,10/14/2016,Standard Class,MZ-17335,FUR-FU-10001488,169.568,2,0.2,0
7359,US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,TEC-PH-10002170,251.964,6,0.4,-50.3928
7360,US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,FUR-TA-10004575,523.764,3,0.4,-192.0468
7361,Ca-New-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,OFF-PA-10000809,19.44,3,0,9.3312
7362,Ca-New-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,FUR-CH-10000225,194.352,3,0.2,-36.441
7363,Ca-New-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,OFF-BI-10003707,36.624,3,0.2,13.734
7364,Ca-New-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,TEC-PH-10004539,340.182,3,0.4,-73.7061
7365,Ca-New-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,OFF-FA-10004076,12.672,8,0.2,2.6928
7366,Ca-New-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,OFF-BI-10003166,6.888,2,0.7,-5.0512
7367,Ca-New-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,OFF-ST-10002301,32.544,2,0.2,-7.7292
7368,Ca-New-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,FUR-CH-10002647,347.802,7,0.3,-24.843
7370,Ca-New-2015-110345,3/9/2015,3/11/2015,Second Class,TG-21310,OFF-LA-10001175,4.608,2,0.2,1.6704
7379,Ca-New-2015-136224,5/31/2015,5/31/2015,Same Day,ML-18265,OFF-AR-10003504,10.272,3,0.2,1.1556
7380,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-ST-10000419,40.74,3,0,0.4074
7381,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-LA-10004559,14.4,5,0,7.056
7382,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,TEC-PH-10001644,149.95,5,0,41.986
7383,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-SU-10004782,16.9,2,0,5.07
7384,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-PA-10002250,17.61,3,0,8.4528
7385,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-AP-10001394,378,2,0,136.08
7386,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-PA-10001838,17.64,3,0,8.6436
7387,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,OFF-ST-10004340,373.08,6,0,100.7316
7388,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,FUR-FU-10003664,1336.44,14,0,387.5676
7389,Ca-New-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,TEC-PH-10004897,29.97,3,0,0.2997
7396,Ca-New-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,FUR-TA-10002958,313.176,2,0.4,-120.0508
7397,Ca-New-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,FUR-CH-10003746,866.646,3,0.1,173.3292
7401,Ca-New-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,FUR-FU-10003039,43.13,1,0,14.6642
7402,Ca-New-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,OFF-PA-10002615,30.87,7,0,14.2002
7404,Ca-New-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-BO-10004015,509.9575,5,0.15,41.9965
7405,Ca-New-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-FU-10001979,122.91,3,0,34.4148
7406,Ca-New-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-CH-10003833,97.568,2,0.2,-6.098
7407,Ca-New-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,FUR-CH-10004495,722.352,3,0.2,81.2646
7409,Ca-New-2016-129728,5/30/2016,6/6/2016,Standard Class,JG-15310,FUR-FU-10003247,167.84,8,0,11.7488
7415,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,FUR-CH-10004287,386.68,2,0.3,-5.524
7416,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,TEC-AC-10000474,379.96,5,0.2,47.495
7417,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,TEC-PH-10001494,539.91,3,0.4,-116.9805
7418,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-PA-10004996,41.24,5,0.2,13.9185
7419,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-BI-10004318,51.897,1,0.7,-41.5176
7420,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-ST-10002574,552.56,5,0.2,-138.14
7421,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-BI-10002353,23.16,5,0.7,-15.44
7422,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,OFF-ST-10003641,126.08,2,0.2,-28.368
7423,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,TEC-MA-10001148,449.1,3,0.7,-643.71
7426,Ca-New-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,FUR-CH-10001146,85.246,2,0.3,-6.089
7427,Ca-New-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,FUR-FU-10003919,32.712,2,0.6,-26.1696
7435,Ca-New-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,OFF-BI-10000605,9.144,3,0.2,3.0861
7436,Ca-New-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,OFF-BI-10003314,23.136,6,0.2,8.3868
7437,Ca-New-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,OFF-AR-10002067,99.2,5,0,25.792
7439,Ca-New-2015-145457,3/24/2015,3/27/2015,Second Class,CP-12085,FUR-FU-10003832,46.9,5,0,13.132
7442,Ca-New-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,OFF-LA-10003148,18.9,3,0,8.694
7455,Ca-New-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,OFF-LA-10003663,9.248,4,0.2,3.1212
7456,Ca-New-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,OFF-ST-10001780,1036.624,2,0.2,51.8312
7457,Ca-New-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,TEC-PH-10002033,569.64,2,0,148.1064
7458,Ca-New-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,OFF-BI-10001036,9.14,1,0,4.57
7459,Ca-New-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,FUR-FU-10001468,1196.86,7,0,119.686
7460,Ca-New-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,FUR-BO-10001519,523.26,9,0,125.5824
7461,US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,TEC-CO-10001943,639.968,4,0.2,215.9892
7462,US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,OFF-PA-10003127,52.76,2,0,24.2696
7463,Ca-New-2015-138485,2/27/2015,3/1/2015,Second Class,NP-18670,TEC-AC-10002076,538.92,9,0,80.838
7464,Ca-New-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,OFF-AR-10003338,14.88,2,0,3.72
7465,Ca-New-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,OFF-PA-10004610,34.24,8,0,15.408
7466,Ca-New-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,OFF-ST-10001272,261.74,2,0,65.435
7467,Ca-New-2016-138282,5/19/2016,5/23/2016,Standard Class,AH-10690,OFF-AP-10001366,87.84,8,0,23.7168
7471,Ca-New-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,OFF-BI-10002609,3.576,4,0.7,-2.8608
7472,Ca-New-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,OFF-ST-10001522,147.184,2,0.2,-29.4368
7473,Ca-New-2016-139997,7/1/2016,7/3/2016,First Class,EM-14140,TEC-CO-10000971,1499.95,5,0,449.985
7474,Ca-New-2016-109652,4/10/2016,4/15/2016,Standard Class,QJ-19255,OFF-AR-10000034,13.568,4,0.2,3.2224
7482,Ca-New-2016-124583,9/1/2016,9/3/2016,Second Class,LB-16795,OFF-EN-10002500,12.78,1,0,5.751
7487,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,OFF-PA-10001184,29.9,5,0,14.651
7488,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,TEC-AC-10004145,2249.91,9,0,517.4793
7489,US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,FUR-TA-10003473,1053.164,4,0.3,-105.3164
7491,Ca-New-2015-108672,9/10/2015,9/16/2015,Standard Class,FA-14230,FUR-FU-10003799,106.68,6,0,33.0708
7505,Ca-New-2016-158043,1/31/2016,2/4/2016,Second Class,JK-15325,OFF-EN-10003134,23.36,2,0,11.68
7522,Ca-New-2016-162383,9/5/2016,9/11/2016,Standard Class,MD-17350,OFF-BI-10002824,8.952,2,0.7,-7.46
7523,Ca-New-2016-162383,9/5/2016,9/11/2016,Standard Class,MD-17350,OFF-BI-10001757,8.856,6,0.7,-6.4944
7524,Ca-New-2016-162383,9/5/2016,9/11/2016,Standard Class,MD-17350,FUR-CH-10004477,85.246,2,0.3,-1.2178
7532,Ca-New-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,FUR-FU-10002298,266.352,3,0.2,-13.3176
7533,Ca-New-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,FUR-CH-10004853,483.136,4,0.2,54.3528
7538,Ca-New-2016-106460,2/19/2016,2/22/2016,Second Class,GT-14710,OFF-PA-10001736,70.88,2,0,33.3136
7550,Ca-New-2016-136595,9/5/2016,9/7/2016,First Class,EM-13825,FUR-FU-10004671,21.204,3,0.6,-11.6622
7563,US-2016-104815,9/3/2016,9/7/2016,Standard Class,RB-19570,FUR-BO-10003894,198.744,4,0.3,0
7565,US-2016-166660,1/30/2016,2/1/2016,Second Class,TB-21250,FUR-CH-10001190,435.168,4,0.2,-59.8356
7566,US-2016-166660,1/30/2016,2/1/2016,Second Class,TB-21250,FUR-BO-10000468,48.58,1,0,7.7728
7575,Ca-New-2015-129532,12/8/2015,12/12/2015,Standard Class,YS-21880,OFF-ST-10004186,221.96,2,0,4.4392
7576,Ca-New-2015-129532,12/8/2015,12/12/2015,Standard Class,YS-21880,TEC-AC-10000865,236,4,0,40.12
7579,Ca-New-2016-138597,12/18/2016,12/21/2016,First Class,PN-18775,FUR-CH-10004997,563.94,3,0,112.788
7580,Ca-New-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,OFF-AP-10000275,2625.12,8,0,735.0336
7581,Ca-New-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,OFF-AR-10004999,17.94,3,0,4.485
7582,Ca-New-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,OFF-ST-10003816,422.856,3,0.2,15.8571
7583,Ca-New-2015-142734,4/16/2015,4/21/2015,Standard Class,DM-13345,FUR-CH-10003968,127.764,2,0.1,2.8392
7590,Ca-New-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,OFF-AR-10004602,128.744,7,0.2,12.8744
7591,Ca-New-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,FUR-FU-10000260,58.248,9,0.2,11.6496
7592,Ca-New-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,FUR-CH-10001146,71.246,2,0.3,-19.3382
7593,Ca-New-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,OFF-AR-10000896,7.872,3,0.2,0.5904
7594,Ca-New-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,FUR-CH-10000309,887.271,3,0.3,-63.3765
7597,Ca-New-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,TEC-PH-10002103,225.576,3,0.2,22.5576
7604,Ca-New-2016-152520,7/8/2016,7/12/2016,Standard Class,TH-21115,OFF-PA-10000289,12.96,2,0,6.2208
7605,Ca-New-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,FUR-FU-10003247,25.176,3,0.6,-33.3582
7606,Ca-New-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,FUR-FU-10002191,5.584,2,0.6,-1.6752
7607,Ca-New-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,OFF-ST-10001496,1297.368,9,0.2,97.3026
7612,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,OFF-PA-10000791,9.54,2,0,4.293
7613,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,OFF-FA-10000134,5.81,1,0,1.8011
7614,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,OFF-AR-10001149,5.76,2,0,1.728
7615,Ca-New-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,FUR-FU-10000010,14.91,3,0,4.6221
7617,Ca-New-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,OFF-PA-10001776,18.54,2,0,8.7138
7618,Ca-New-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,OFF-BI-10003656,679.96,5,0.2,220.987
7625,Ca-New-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,OFF-AP-10001394,850.5,5,0.1,245.7
7626,Ca-New-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,FUR-FU-10003724,75.33,9,0,19.5858
7627,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,OFF-AP-10002867,325.632,6,0.2,28.4928
7628,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,TEC-AC-10002718,23.344,2,0.2,-1.459
7629,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,OFF-LA-10003121,16.52,5,0.2,5.369
7642,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,TEC-MA-10001695,703.71,6,0.7,-938.28
7643,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,OFF-BI-10002824,17.904,4,0.7,-14.92
7644,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,OFF-BI-10002571,11.976,4,0.7,-9.1816
7645,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,TEC-AC-10001553,67.96,5,0.2,0.8495
7646,Ca-New-2015-161452,4/5/2015,4/11/2015,Standard Class,CA-11965,FUR-CH-10003973,892.224,3,0.2,89.2224
7648,Ca-New-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,OFF-BI-10003529,4.544,2,0.2,1.6472
7649,Ca-New-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,FUR-CH-10000309,1352.032,4,0.2,84.502
7650,Ca-New-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,FUR-TA-10004154,1548.99,9,0.4,-464.697
7651,Ca-New-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,OFF-EN-10003286,19.872,3,0.2,6.7068
7654,Ca-New-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,OFF-AR-10003217,19.56,4,0,5.4768
7655,Ca-New-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,FUR-FU-10002813,80.96,4,0,29.1456
7656,Ca-New-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,OFF-PA-10003848,25.92,4,0,12.4416
7666,US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,OFF-BI-10000977,30.4,1,0,13.984
7667,US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,TEC-CO-10001449,5399.91,9,0,2591.9568
7668,US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,OFF-ST-10000136,119.1,3,0,34.539
7669,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,OFF-PA-10000743,40.08,6,0,19.2384
7670,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,OFF-PA-10001019,59.94,3,0,28.1718
7671,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,TEC-AC-10003095,259.98,2,0,88.3932
7672,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,FUR-BO-10002916,170.98,1,0,32.4862
7673,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,FUR-FU-10002506,38.97,3,0,4.6764
7674,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,OFF-PA-10003823,154.9,5,0,69.705
7675,Ca-New-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,FUR-TA-10004619,446.068,4,0.3,0
7678,Ca-New-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,OFF-PA-10003228,195.64,4,0,91.9508
7679,Ca-New-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,OFF-PA-10002586,14.94,3,0,7.0218
7680,Ca-New-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,TEC-AC-10002049,1687.8,4,0,742.632
7681,Ca-New-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,FUR-BO-10000362,341.96,2,0,78.6508
7682,Ca-New-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,FUR-CH-10004218,605.88,6,0,151.47
7683,Ca-New-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,OFF-AP-10003779,186.732,1,0.1,41.496
7684,Ca-New-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,OFF-BI-10003527,3812.97,3,0,1906.485
7685,Ca-New-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,OFF-BI-10002897,26.424,9,0.2,9.5787
7686,Ca-New-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,TEC-PH-10002584,625.99,1,0,187.797
7687,Ca-New-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,FUR-TA-10001095,1568.61,9,0,329.4081
7688,Ca-New-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,OFF-BI-10004002,17.3,1,0,8.304
7689,Ca-New-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,TEC-AC-10004518,160,8,0,62.4
7693,Ca-New-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,OFF-LA-10003923,88.8,6,0,44.4
7694,Ca-New-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,TEC-PH-10001051,319.968,4,0.2,35.9964
7695,Ca-New-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275,FUR-CH-10004754,167.888,7,0.2,14.6902
7703,Ca-New-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,OFF-PA-10000605,11.56,2,0,5.6644
7704,Ca-New-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,TEC-PH-10002170,209.97,3,0,58.7916
7705,Ca-New-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,FUR-TA-10004147,447.84,4,0,98.5248
7706,Ca-New-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,TEC-AC-10003911,479.97,3,0,163.1898
7707,Ca-New-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,OFF-AR-10002578,8.64,3,0,2.5056
7711,US-2015-142811,4/2/2015,4/7/2015,Standard Class,JL-15850,TEC-PH-10003095,87.8,5,0.2,32.925
7717,Ca-New-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,OFF-PA-10004041,29.6,5,0.2,9.25
7718,Ca-New-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,OFF-BI-10002764,1.938,2,0.7,-1.3566
7720,Ca-New-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,OFF-AR-10001615,59.52,3,0,15.4752
7721,Ca-New-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,OFF-EN-10000461,17.48,2,0,8.2156
7722,Ca-New-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,OFF-BI-10004506,13.168,2,0.2,4.6088
7724,Ca-New-2015-139374,9/10/2015,9/14/2015,Standard Class,AR-10345,FUR-CH-10003981,179.886,1,0.3,-2.5698
7725,Ca-New-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,OFF-AP-10003849,286.256,1,0.2,17.891
7726,Ca-New-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,OFF-ST-10004963,24.224,2,0.2,-4.8448
7727,Ca-New-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,OFF-ST-10002574,331.536,3,0.2,-82.884
7728,US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,OFF-AR-10001761,17.52,3,0,6.3072
7729,Ca-New-2016-106915,11/26/2016,12/2/2016,Standard Class,GA-14515,OFF-AR-10000716,17.856,4,0.2,4.2408
7730,US-2016-109260,9/26/2016,10/1/2016,Standard Class,TN-21040,TEC-AC-10002637,431.976,3,0.2,-75.5958
7734,Ca-New-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,OFF-PA-10000697,15.232,4,0.2,5.5216
7736,US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,OFF-PA-10001870,19.44,3,0,9.3312
7742,Ca-New-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,TEC-PH-10003095,35.12,2,0.2,13.17
7744,Ca-New-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,OFF-BI-10002003,7.96,2,0,3.7412
7745,Ca-New-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,TEC-PH-10004539,566.97,3,0,153.0819
7746,Ca-New-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,OFF-AR-10003829,9.84,3,0,2.8536
7747,Ca-New-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,TEC-AC-10004761,25.488,2,0.2,4.779
7748,Ca-New-2015-156153,5/31/2015,6/2/2015,Second Class,CW-11905,OFF-FA-10003472,7.56,6,0,0.3024
7749,Ca-New-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,FUR-FU-10003464,60.84,3,0,19.4688
7750,Ca-New-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,OFF-ST-10003716,450.04,2,0,58.5052
7751,Ca-New-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,OFF-BI-10004002,34.6,2,0,16.608
7752,Ca-New-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,TEC-PH-10002496,467.97,3,0,140.391
7753,Ca-New-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,OFF-BI-10004826,33.02,2,0,15.8496
7754,Ca-New-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600,FUR-FU-10001546,17.088,2,0.2,1.068
7755,Ca-New-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,OFF-AR-10001919,3.008,2,0.2,0.3384
7760,Ca-New-2016-158925,10/24/2016,10/28/2016,Standard Class,JP-15460,OFF-PA-10003072,15.552,3,0.2,5.4432
7764,Ca-New-2015-103093,2/3/2015,2/7/2015,Standard Class,FO-14305,OFF-EN-10003286,74.52,9,0,35.0244
7768,Ca-New-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,OFF-AR-10002053,7.152,3,0.2,0.7152
7770,Ca-New-2016-155978,8/1/2016,8/1/2016,Same Day,TS-21205,TEC-PH-10002885,1039.728,2,0.2,90.9762
7771,Ca-New-2016-155978,8/1/2016,8/1/2016,Same Day,TS-21205,OFF-AP-10002892,45.96,2,0,13.788
7772,Ca-New-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,OFF-BI-10000545,456.588,2,0.7,-304.392
7773,Ca-New-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,TEC-MA-10000418,4499.985,5,0.7,-6599.978
7774,Ca-New-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,TEC-AC-10000926,59.976,3,0.2,11.9952
7775,Ca-New-2016-152800,4/13/2016,4/15/2016,First Class,SP-20920,OFF-EN-10001509,6.12,3,0,2.8764
7780,Ca-New-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,OFF-AP-10001271,203.92,4,0,55.0584
7781,Ca-New-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,TEC-PH-10004924,29.56,4,0,7.9812
7782,Ca-New-2015-132136,3/8/2015,3/12/2015,Standard Class,FO-14305,OFF-BI-10002706,8.568,3,0.8,-14.5656
7783,Ca-New-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,OFF-ST-10003442,45.248,2,0.2,3.9592
7784,Ca-New-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,FUR-TA-10002533,876.3,10,0.4,-292.1
7785,Ca-New-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,OFF-SU-10003505,185.376,2,0.2,-34.758
7787,US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,OFF-BI-10000279,2.89,1,0.8,-4.7685
7788,US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,OFF-FA-10000936,7.896,3,0.2,2.4675
7789,US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,FUR-FU-10004973,22.608,3,0.6,-10.1736
7790,US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,OFF-PA-10000791,30.528,8,0.2,9.54
7792,Ca-New-2016-108364,12/19/2016,12/24/2016,Standard Class,BP-11050,OFF-BI-10002012,1.8,5,0.8,-2.88
7794,Ca-New-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,OFF-PA-10002036,32.4,5,0,15.876
7795,Ca-New-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,OFF-PA-10002377,97.88,2,0,48.94
7796,Ca-New-2015-112711,7/12/2015,7/18/2015,Standard Class,FM-14380,TEC-PH-10000526,307.168,4,0.2,30.7168
7797,US-2015-145121,10/2/2015,10/6/2015,Standard Class,MP-17965,OFF-BI-10001078,26.9,5,0,13.181
7803,Ca-New-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-LA-10003714,12,4,0.2,4.2
7804,Ca-New-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-ST-10003716,720.064,4,0.2,-63.0056
7805,Ca-New-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-ST-10002289,25.424,1,0.2,-4.767
7806,Ca-New-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-AR-10001315,2.816,2,0.2,0.3168
7807,Ca-New-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,OFF-BI-10000042,3.204,2,0.7,-2.5632
7808,US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,OFF-BI-10004236,30.828,7,0.7,-24.6624
7809,US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,OFF-AR-10001955,47.616,3,0.2,5.952
7810,US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,TEC-PH-10004080,108.784,2,0.2,10.8784
